enderecos,lon,lat,endereco_completo
"RUA CALDAS JUNIOR, 108 - CENTRO, Porto Alegre - RS, 90018-900",-51.2323617,-30.0293251,"RUA CALDAS JUNIOR, 108 - CENTRO, Porto Alegre - RS, 90018-900"
"AV. ASSIS BRASIL, 4320 - PARQUE SÃO SEBASTIÃO, Porto Alegre - RS, 91110-000",-51.1441292,-30.0089846,"AV. ASSIS BRASIL, 4320 - PARQUE SÃO SEBASTIÃO, Porto Alegre - RS, 91110-000"
"AV. VENÂNCIO AIRES, 127 - AZENHA, Porto Alegre - RS, 90040-191",-51.2185046,-30.0425938,"AV. VENÂNCIO AIRES, 127 - AZENHA, Porto Alegre - RS, 90040-191"
"AV. PROTÁSIO ALVES, 7211 - ALTO PETRÓPOLIS, Porto Alegre - RS, 91310-003",-51.1413145,-30.0444368,"AV. PROTÁSIO ALVES, 7211 - ALTO PETRÓPOLIS, Porto Alegre - RS, 91310-003"
"AV. IPIRANGA, 5200 - JARDIM BOTANICO, Porto Alegre - RS, 90610-000",-51.1868768,-30.0550755,"AV. IPIRANGA, 5200 - JARDIM BOTANICO, Porto Alegre - RS, 90610-000"
"AV. DIÁRIO DE NOTÍCIAS, 300 - CRISTAL, Porto Alegre - RS, 90810-080",-51.2458384,-30.0846697,"AV. DIÁRIO DE NOTÍCIAS, 300 - CRISTAL, Porto Alegre - RS, 90810-080"
"AV. AURELIANO DE FIGUEIREDO PINTO, 80 - PRAIA DE BELAS, Porto Alegre - RS, 90050-190",-51.2315667,-30.0420545,"AV. AURELIANO DE FIGUEIREDO PINTO, 80 - PRAIA DE BELAS, Porto Alegre - RS, 90050-190"
"AV. JOAQUIM PORTO VILLANOVA, 201 - JARDIM DO SALSO, Porto Alegre - RS, 91410-400",-51.1591991,-30.0540956,"AV. JOAQUIM PORTO VILLANOVA, 201 - JARDIM DO SALSO, Porto Alegre - RS, 91410-400"
"PRAÇA MARECHAL DEODORO, 55 - CENTRO, Porto Alegre - RS, 90010-906",-51.2298638,-30.0322687,"PRAÇA MARECHAL DEODORO, 55 - CENTRO, Porto Alegre - RS, 90010-906"
"RUA EDGAR PIRES DE CASTRO, 1025 - ABERTA DOS MORROS, Porto Alegre - RS, 91787-235",-51.1811097,-30.1556752,"RUA EDGAR PIRES DE CASTRO, 1025 - ABERTA DOS MORROS, Porto Alegre - RS, 91787-235"
"AV. BORGES DE MEDEIROS, 1565 - PRAIA DE BELAS, Porto Alegre - RS, 90110-150",-51.2291743,-30.0423479,"AV. BORGES DE MEDEIROS, 1565 - PRAIA DE BELAS, Porto Alegre - RS, 90110-150"
"RUA GENERAL CAMARA, 238 - CENTRO, Porto Alegre - RS, 90010-230",-51.2300702,-30.0286676,"RUA GENERAL CAMARA, 238 - CENTRO, Porto Alegre - RS, 90010-230"
"AV. RODRIGUES DA FONSECA, 1519 - VILA NOVA, Porto Alegre - RS, 91740-800",-51.2114459,-30.1159169,"AV. RODRIGUES DA FONSECA, 1519 - VILA NOVA, Porto Alegre - RS, 91740-800"
"AV. DOUTOR NILO PEÇANHA, 2245 - TRES FIGUEIRAS, Porto Alegre - RS, 91330-000",-51.1697725,-30.0284745,"AV. DOUTOR NILO PEÇANHA, 2245 - TRES FIGUEIRAS, Porto Alegre - RS, 91330-000"
"RUA CAPITÃO MONTANHA, 177 - CENTRO HISTÓRICO, Porto Alegre - RS, 90010-040",-51.2320438,-30.0295567,"RUA CAPITÃO MONTANHA, 177 - CENTRO HISTÓRICO, Porto Alegre - RS, 90010-040"
"CAPITAO MONTANHA, 177 - CENTRO HISTORICO, Porto Alegre - RS, 90010-040",-51.2320438,-30.0295567,"CAPITAO MONTANHA, 177 - CENTRO HISTORICO, Porto Alegre - RS, 90010-040"
"RUA URUGUAI, 155 - CENTRO, Porto Alegre - RS, 90010-140",-51.2290404,-30.0281105,"RUA URUGUAI, 155 - CENTRO, Porto Alegre - RS, 90010-140"
"RUA DR. JOSE MONTAURY 139 5/8 ANDARES - CENTRO, Porto Alegre - RS, 90010-000",-51.2272447,-30.0289183,"RUA DR. JOSE MONTAURY 139 5/8 ANDARES - CENTRO, Porto Alegre - RS, 90010-000"
"AVENIDA CARLOS GOMES, 300 - BOA VISTA, Porto Alegre - RS, 90480-000",-51.1826414,-30.0243644,"AVENIDA CARLOS GOMES, 300 - BOA VISTA, Porto Alegre - RS, 90480-000"
"RUA DOS ANDRADAS,1001 - CENTRO, Porto Alegre - RS, 90020-015",-51.2314614,-30.0309359,"RUA DOS ANDRADAS,1001 - CENTRO, Porto Alegre - RS, 90020-015"
"RUA SETE DE SETEMBRO, 501 - TERREO,4 E 5 - CENTRO, Porto Alegre - RS, 90010-000",-51.2354111,-30.0310777,"RUA SETE DE SETEMBRO, 501 - TERREO,4 E 5 - CENTRO, Porto Alegre - RS, 90010-000"
"AVENIDA TAQUARA, 386 - PETROPOLIS, Porto Alegre - RS, 90460-210",-51.1842961,-30.0419248,"AVENIDA TAQUARA, 386 - PETROPOLIS, Porto Alegre - RS, 90460-210"
"AV.BETUMARCO, 1268, LOTE 06 - CENTRO, Porto Alegre do Norte - MT, 78655-000",-51.6369492,-10.8810252,"AV.BETUMARCO, 1268, LOTE 06 - CENTRO, Porto Alegre do Norte - MT, 78655-000"
"RUA GUILHERME SCHIFFER, 23 - CENTRO, Porto Amazonas - PR, 84140-000",-49.8950718,-25.5404922,"RUA GUILHERME SCHIFFER, 23 - CENTRO, Porto Amazonas - PR, 84140-000"
"R.CAP.GUALBERTO LEAL NUNES,112 - CENTRO, Porto Belo - SC, 88210-000",-48.5418204,-27.1536181,"R.CAP.GUALBERTO LEAL NUNES,112 - CENTRO, Porto Belo - SC, 88210-000"
"RUA MANOEL FELIPE DA SILVA NETO NUM S/N - CENTRO, Porto Belo - SC, 88210-000",-48.5427726,-27.1577033,"RUA MANOEL FELIPE DA SILVA NETO NUM S/N - CENTRO, Porto Belo - SC, 88210-000"
"R.DR.ANTONIO DORTA,85 - CENTRO, Porto Calvo - AL, 57900-000",-35.3980677,-9.0545682,"R.DR.ANTONIO DORTA,85 - CENTRO, Porto Calvo - AL, 57900-000"
"RUA DR. ANTONIO DORTA, NUM 107 - CENTRO, Porto Calvo - AL, 57900-000",-35.397476,-9.054309,"RUA DR. ANTONIO DORTA, NUM 107 - CENTRO, Porto Calvo - AL, 57900-000"
"RUA PROFESSOR GUEDES DE MIRANDO, 9 - CENTRO, Porto Calvo - AL, 57900-000",-35.3975945,-9.0576374,"RUA PROFESSOR GUEDES DE MIRANDO, 9 - CENTRO, Porto Calvo - AL, 57900-000"
"PCA.DR.JOSE SACRAMENTO E SILVA,48 - CENTRO, Porto Feliz - SP, 18540-000",-47.5243781,-23.2108652,"PCA.DR.JOSE SACRAMENTO E SILVA,48 - CENTRO, Porto Feliz - SP, 18540-000"
"RUA ALTINO ARANTES, NUM 287 - CENTRO, Porto Feliz - SP, 18540-000",-47.5254516,-23.2159314,"RUA ALTINO ARANTES, NUM 287 - CENTRO, Porto Feliz - SP, 18540-000"
"PRAÇA DR. JOSÉ SACRAMENTO E SILVA, 64 - CENTRO, Porto Feliz - SP, 18540-000",-47.5251447,-23.2108294,"PRAÇA DR. JOSÉ SACRAMENTO E SILVA, 64 - CENTRO, Porto Feliz - SP, 18540-000"
"PCA. CORONEL ESMIDIO, 70 - CENTRO, Porto Feliz - SP, 18540-000",-47.5212813,-23.2108281,"PCA. CORONEL ESMIDIO, 70 - CENTRO, Porto Feliz - SP, 18540-000"
"PRACA DR. JOSE SACRAMENTO E SILVA, 96 - CENTRO, Porto Feliz - SP, 18540-000",-47.5247862,-23.210549,"PRACA DR. JOSE SACRAMENTO E SILVA, 96 - CENTRO, Porto Feliz - SP, 18540-000"
"PCA.CORNELIO PROCOPIO,53 - CENTRO, Porto Ferreira - SP, 13660-000",-47.4786559,-21.8537744,"PCA.CORNELIO PROCOPIO,53 - CENTRO, Porto Ferreira - SP, 13660-000"
"RUA DONA BALBINA, NUM 506 - CENTRO, Porto Ferreira - SP, 13660-039",-47.4802564,-21.8564403,"RUA DONA BALBINA, NUM 506 - CENTRO, Porto Ferreira - SP, 13660-039"
"PRACA CORNELIO PROCOPIO, 138 - CENTRO, Porto Ferreira - SP, 13660-000",-47.4786559,-21.8537744,"PRACA CORNELIO PROCOPIO, 138 - CENTRO, Porto Ferreira - SP, 13660-000"
"RUA SAO SEBASTIAO, 321 - CENTRO, Porto Ferreira - SP, 13660-000",-47.478426,-21.854377,"RUA SAO SEBASTIAO, 321 - CENTRO, Porto Ferreira - SP, 13660-000"
"RUA SAO SEBASTIAO, 335 - CENTRO, Porto Ferreira - SP, 13660-000",-47.4785793,-21.8544255,"RUA SAO SEBASTIAO, 335 - CENTRO, Porto Ferreira - SP, 13660-000"
"TV.SETE DE SETEMBRO,157 - CENTRO, Porto Franco - MA, 65970-000",-47.3975007,-6.3442571,"TV.SETE DE SETEMBRO,157 - CENTRO, Porto Franco - MA, 65970-000"
"RUA JOAQUIM PEREIRA, S/Nº - CENTRO, Porto Franco - MA, 65970-000",-47.3976856,-6.3434034,"RUA JOAQUIM PEREIRA, S/Nº - CENTRO, Porto Franco - MA, 65970-000"
"RUA DR. LUIZ DOMINGUES, S/N. - CENTRO, Porto Franco - MA, 65970-000",-47.4047663,-6.3402023,"RUA DR. LUIZ DOMINGUES, S/N. - CENTRO, Porto Franco - MA, 65970-000"
"AV.JOAQUIM FRAZAO ARAUJO,S/N - CENTRO, Porto Grande - AP, 68997-000",-51.4107466,0.7054499,"AV.JOAQUIM FRAZAO ARAUJO,S/N - CENTRO, Porto Grande - AP, 68997-000"
"AV. ARGENTINA, 157 - CENTRO, Porto Lucena - RS, 98980-000",-55.0181659,-27.8548617,"AV. ARGENTINA, 157 - CENTRO, Porto Lucena - RS, 98980-000"
"PCA.THOMAZ LARANJEIRAS,34 - CENTRO, Porto Murtinho - MS, 79280-000",-57.889688,-21.6997408,"PCA.THOMAZ LARANJEIRAS,34 - CENTRO, Porto Murtinho - MS, 79280-000"
"AVENIDA LARANJEIRAS, NUM 181 - CENTRO, Porto Murtinho - MS, 79280-000",-57.8839633,-21.6966189,"AVENIDA LARANJEIRAS, NUM 181 - CENTRO, Porto Murtinho - MS, 79280-000"
"AVENIDA RIO BRANCO, 84 - CENTRO, Porto Murtinho - MS, 79280-000",-57.8855424,-21.700906,"AVENIDA RIO BRANCO, 84 - CENTRO, Porto Murtinho - MS, 79280-000"
"PCA.DO CENTENARIO,645 - CENTRO, Porto Nacional - TO, 77500-000",-48.4131431,-10.7067013,"PCA.DO CENTENARIO,645 - CENTRO, Porto Nacional - TO, 77500-000"
"AVENIDA LUIZ LEITE RIBEIRO, NUM 1437 - SETOR AEROPORTO, Porto Nacional - TO, 77500-000",-48.4093905,-10.7100468,"AVENIDA LUIZ LEITE RIBEIRO, NUM 1437 - SETOR AEROPORTO, Porto Nacional - TO, 77500-000"
"AVENIDA PRESIDENTE KENNEDY, 795 - CENTRO, Porto Nacional - TO, 77500-000",-48.4106023,-10.7073718,"AVENIDA PRESIDENTE KENNEDY, 795 - CENTRO, Porto Nacional - TO, 77500-000"
"PRACA DO CENTENARIO, 658 - CENTRO, Porto Nacional - TO, 77500-000",-48.4134698,-10.7072148,"PRACA DO CENTENARIO, 658 - CENTRO, Porto Nacional - TO, 77500-000"
"R ANTONIO AIRES PRIMO, 2015 - CENTRO, Porto Nacional - TO, 77500-000",-48.4124469,-10.7066785,"R ANTONIO AIRES PRIMO, 2015 - CENTRO, Porto Nacional - TO, 77500-000"
"AVENIDA A, NUM 126 - NOVA COLONIA, Porto Real - RJ, 27570-000",-44.3026013,-22.4446565,"AVENIDA A, NUM 126 - NOVA COLONIA, Porto Real - RJ, 27570-000"
"ESTRADA FLORIANO PORTO REAL, 3395 - CENTRO, Porto Real - RJ, 27570-000",-44.2845388,-22.4239824,"ESTRADA FLORIANO PORTO REAL, 3395 - CENTRO, Porto Real - RJ, 27570-000"
"AV.DOM PEDRO II, 688 - CENTRO, Porto Real - RJ, 27570-000",-44.2895782,-22.4198107,"AV.DOM PEDRO II, 688 - CENTRO, Porto Real - RJ, 27570-000"
"AVENIDA DOM PEDRO II, 1052 - CENTRO, Porto Real - RJ, 27570-000",-44.2919779,-22.4174037,"AVENIDA DOM PEDRO II, 1052 - CENTRO, Porto Real - RJ, 27570-000"
"AV.DOS NAVEGANTES,22 - CENTRO, Porto Seguro - BA, 45810-000",-39.0618721,-16.4444927,"AV.DOS NAVEGANTES,22 - CENTRO, Porto Seguro - BA, 45810-000"
"R.MANOEL CRESCENCIO SANTIAGO,S/N - CENTRO/ARRAIAL DA AJUDA, Porto Seguro - BA, 45816-000",-39.0758263,-16.4903037,"R.MANOEL CRESCENCIO SANTIAGO,S/N - CENTRO/ARRAIAL DA AJUDA, Porto Seguro - BA, 45816-000"
"AVENIDA GETULIO VARGAS, NUM 16 - CENTRO, Porto Seguro - BA, 45810-000",-39.0655754,-16.4549875,"AVENIDA GETULIO VARGAS, NUM 16 - CENTRO, Porto Seguro - BA, 45810-000"
"R TREZE DE MAIO, 50 - CENTRO, Porto Seguro - BA, 45810-000",-39.0654794,-16.4488552,"R TREZE DE MAIO, 50 - CENTRO, Porto Seguro - BA, 45810-000"
"AV. GETULIO VARGAS, 204 - CENTRO, Porto Seguro - BA, 45810-000",-39.0631545,-16.4489928,"AV. GETULIO VARGAS, 204 - CENTRO, Porto Seguro - BA, 45810-000"
"AVENIDA GETULIO VARGAS, 510 - CENTRO, Porto Seguro - BA, 45810-000",-39.0649748,-16.4510905,"AVENIDA GETULIO VARGAS, 510 - CENTRO, Porto Seguro - BA, 45810-000"
"RUA NOVE DE AGOSTO, 108 - CENTRO, Porto Seguro - BA, 45818-000",-39.0979221,-16.5930276,"RUA NOVE DE AGOSTO, 108 - CENTRO, Porto Seguro - BA, 45818-000"
"PCA DOUTOR ANTONIO CARLOS MAGALHAES, 88 - CENTRO, Porto Seguro - BA, 45810-000",-39.0640628,-16.4477607,"PCA DOUTOR ANTONIO CARLOS MAGALHAES, 88 - CENTRO, Porto Seguro - BA, 45810-000"
"R.SETE DE SETEMBRO,321 - CENTRO, Porto União - SC, 89400-000",-51.0826989,-26.2339983,"R.SETE DE SETEMBRO,321 - CENTRO, Porto União - SC, 89400-000"
"RUA SETE DE SETEMBRO, NUM 196 - CENTRO, Porto União - SC, 89400-000",-51.0838003,-26.2333235,"RUA SETE DE SETEMBRO, NUM 196 - CENTRO, Porto União - SC, 89400-000"
"RUA PRUDENTE DE MORAES, 163 - CENTRO, Porto União - SC, 89400-000",-51.0871833,-26.2341742,"RUA PRUDENTE DE MORAES, 163 - CENTRO, Porto União - SC, 89400-000"
"RUA 7 DE SETEMBRO, 22/AV. SIQUEIRA - CENTRO, Porto União - SC, 89400-000",-51.0845305,-26.2318654,"RUA 7 DE SETEMBRO, 22/AV. SIQUEIRA - CENTRO, Porto União - SC, 89400-000"
"R.D.PEDRO SEGUNDO,607 - CENTRO, Porto Velho - RO, 76801-151",-63.9055791,-8.7628751,"R.D.PEDRO SEGUNDO,607 - CENTRO, Porto Velho - RO, 76801-151"
"R.AMAZONAS,2623 - NOVA PORTO VELHO, Porto Velho - RO, 76820-163",-63.8780561,-8.7632712,"R.AMAZONAS,2623 - NOVA PORTO VELHO, Porto Velho - RO, 76820-163"
"AV NACOES UNIDAS, 628 - N SRA GRACAS, Porto Velho - RO, 76804-186",-63.8926406,-8.7661418,"AV NACOES UNIDAS, 628 - N SRA GRACAS, Porto Velho - RO, 76804-186"
"AV.PRES.DUTRA,3660 - OLARIA, Porto Velho - RO, 76801-222",-63.9071052,-8.757888,"AV.PRES.DUTRA,3660 - OLARIA, Porto Velho - RO, 76801-222"
"AV.JATUARANA,4718 - JD.ELDORADO, Porto Velho - RO, 76808-110",-63.8836044,-8.7913588,"AV.JATUARANA,4718 - JD.ELDORADO, Porto Velho - RO, 76808-110"
"AV FARQUAR, 3235 - PANAIR, Porto Velho - RO, 76801-429",-63.912253,-8.7475742,"AV FARQUAR, 3235 - PANAIR, Porto Velho - RO, 76801-429"
"AV.CALAMA,2167 - SAO JOAO BOSCO, Porto Velho - RO, 76803-745",-63.8963337,-8.750846,"AV.CALAMA,2167 - SAO JOAO BOSCO, Porto Velho - RO, 76803-745"
"AV.AMAZONAS,3923 - AGENOR DE CARVALHO, Porto Velho - RO, 76820-340",-63.8661864,-8.7606606,"AV.AMAZONAS,3923 - AGENOR DE CARVALHO, Porto Velho - RO, 76820-340"
"AV.FARQUAR,3235 - PANAIR, Porto Velho - RO, 76801-429",-63.912253,-8.7475742,"AV.FARQUAR,3235 - PANAIR, Porto Velho - RO, 76801-429"
"AVENIDA CARLOS GOMES, NUM 660 - CENTRO, Porto Velho - RO, 76801-905",-63.9062122,-8.7623381,"AVENIDA CARLOS GOMES, NUM 660 - CENTRO, Porto Velho - RO, 76801-905"
"RUA JATUARANA, NUM 4569 - QUADRA 73 - NOVA FLORESTA, Porto Velho - RO, 76807-313",-63.8851762,-8.7913945,"RUA JATUARANA, NUM 4569 - QUADRA 73 - NOVA FLORESTA, Porto Velho - RO, 76807-313"
"AVENIDA NACOES UNIDAS, NUM 271 - NOSSA SENHORA DAS GRACAS, Porto Velho - RO, 76804-110",-63.8951248,-8.7643,"AVENIDA NACOES UNIDAS, NUM 271 - NOSSA SENHORA DAS GRACAS, Porto Velho - RO, 76804-110"
"RUA ALEXANDRE GUIMARAES, NUM 7669 - TANCREDO NEVES, Porto Velho - RO, 76829-612",-63.8424372,-8.759978,"RUA ALEXANDRE GUIMARAES, NUM 7669 - TANCREDO NEVES, Porto Velho - RO, 76829-612"
"AVENIDA RIO MADEIRA, NUM 3288 - FLODOALDO PONTES PINTO, Porto Velho - RO, 76820-408",-63.8757944,-8.7481518,"AVENIDA RIO MADEIRA, NUM 3288 - FLODOALDO PONTES PINTO, Porto Velho - RO, 76820-408"
"AVENIDA JOSE VIEIRA CAULA, NUM 4772 - AGENOR DE CARVALHO, Porto Velho - RO, 76820-148",-63.8652932,-8.7539335,"AVENIDA JOSE VIEIRA CAULA, NUM 4772 - AGENOR DE CARVALHO, Porto Velho - RO, 76820-148"
"RUA BENJAMIM CONSTANT 530 - OLARIA, Porto Velho - RO, 76801-218",-63.9080747,-8.7582741,"RUA BENJAMIM CONSTANT 530 - OLARIA, Porto Velho - RO, 76801-218"
"AV. SETE DE SETEMBRO, 1851 - NOSSA SENHORA DAS GRAÇAS, Porto Velho - RO, 76804-123",-63.8936469,-8.7624996,"AV. SETE DE SETEMBRO, 1851 - NOSSA SENHORA DAS GRAÇAS, Porto Velho - RO, 76804-123"
"RUA RIO GRANDE DO SUL - CENTRO-DISTRITO DE EXTREMA, Porto Velho - RO, 76847-970",-66.3647855,-9.7734173,"RUA RIO GRANDE DO SUL - CENTRO-DISTRITO DE EXTREMA, Porto Velho - RO, 76847-970"
"AVENIDA PINHEIRO MACHADO, 2286 - SÃO CRISTOVÃO, Porto Velho - RO, 76804-046",-63.8925415,-8.7571195,"AVENIDA PINHEIRO MACHADO, 2286 - SÃO CRISTOVÃO, Porto Velho - RO, 76804-046"
"RUA DOM PEDRO II, 637 - CAIARI, Porto Velho - RO, 76801-910",-63.9052816,-8.7624535,"RUA DOM PEDRO II, 637 - CAIARI, Porto Velho - RO, 76801-910"
"RUA JOSE DE ALENCAR, 2968 - CENTRO, Porto Velho - RO, 78918-260",-63.9056314,-8.7632793,"RUA JOSE DE ALENCAR, 2968 - CENTRO, Porto Velho - RO, 78918-260"
"AV. NACOES UNIDAS,, 716 - NOSSA SRA DAS GRAÇAS, Porto Velho - RO, 78915-040",-63.8916438,-8.7668818,"AV. NACOES UNIDAS,, 716 - NOSSA SRA DAS GRAÇAS, Porto Velho - RO, 78915-040"
"AV. JATUARANA, 4.114 - CONCEIÇÃO, Porto Velho - RO, 78910-250",-63.8890277,-8.792549,"AV. JATUARANA, 4.114 - CONCEIÇÃO, Porto Velho - RO, 78910-250"
"AV. RIO MADEIRA, 3283 - EMBRATEL, Porto Velho - RO, 76820-741",-63.8774913,-8.7478075,"AV. RIO MADEIRA, 3283 - EMBRATEL, Porto Velho - RO, 76820-741"
"RUA JOSE AMADOR DOS REIS, 3818 - TANCREDO NEVES, Porto Velho - RO, 76829-580",-63.8381614,-8.7597606,"RUA JOSE AMADOR DOS REIS, 3818 - TANCREDO NEVES, Porto Velho - RO, 76829-580"
"AV. SETE DE SETEMBRO, 711/RUA BARAO DO - CENTRO, Porto Velho - RO, 78900-000",-63.9001617,-8.7643423,"AV. SETE DE SETEMBRO, 711/RUA BARAO DO - CENTRO, Porto Velho - RO, 78900-000"
"AV. CARLOS GOMES, 741/757 - CENTRO, Porto Velho - RO, 78900-030",-63.9054836,-8.7617663,"AV. CARLOS GOMES, 741/757 - CENTRO, Porto Velho - RO, 78900-030"
"AV. PINHEIRO MACHADO, 1758 - CENTRO, Porto Velho - RO, 78900-000",-63.8974697,-8.7580356,"AV. PINHEIRO MACHADO, 1758 - CENTRO, Porto Velho - RO, 78900-000"
"AV.CARLOS GOMES, 741/757 - CAIARI, Porto Velho - RO, 78900-030",-63.9054836,-8.7617663,"AV.CARLOS GOMES, 741/757 - CAIARI, Porto Velho - RO, 78900-030"
"AV.JATUARANA, 4474 - CALADINHO, Porto Velho - RO, 76808-110",-63.8859459,-8.7918207,"AV.JATUARANA, 4474 - CALADINHO, Porto Velho - RO, 76808-110"
"RUA JOSE AMADOR DOS REIS, 3350 - TANCREDO NEVES, Porto Velho - RO, 76829-498",-63.837299,-8.763945,"RUA JOSE AMADOR DOS REIS, 3350 - TANCREDO NEVES, Porto Velho - RO, 76829-498"
"RUA PRUDENTE DE MORAES, 2600 - CENTRO, Porto Velho - RO, 76801-040",-63.9044439,-8.7653721,"RUA PRUDENTE DE MORAES, 2600 - CENTRO, Porto Velho - RO, 76801-040"
"RUA JOSE DE ALENCAR, 3022 - CENTRO, Porto Velho - RO, 78900-500",-63.905627,-8.7625824,"RUA JOSE DE ALENCAR, 3022 - CENTRO, Porto Velho - RO, 78900-500"
"AVENIDA SETE  DE SETEMBRO, 558 - CENTRO, Porto Velho - RO, 76801-028",-63.9049058,-8.7652741,"AVENIDA SETE  DE SETEMBRO, 558 - CENTRO, Porto Velho - RO, 76801-028"
"AV.SETE DE SETEMBRO,, 558 - CENTRO, Porto Velho - RO, 76801-028",-63.9049058,-8.7652741,"AV.SETE DE SETEMBRO,, 558 - CENTRO, Porto Velho - RO, 76801-028"
"R.JULIO DE CASTILHOS,478 - CENTRO, Porto Xavier - RS, 98995-000",-55.139719,-27.9093451,"R.JULIO DE CASTILHOS,478 - CENTRO, Porto Xavier - RS, 98995-000"
"RUA JULIO DE CASTILHOS, 593 - CENTRO, Porto Xavier - RS, 98995-000",-55.1401787,-27.9061337,"RUA JULIO DE CASTILHOS, 593 - CENTRO, Porto Xavier - RS, 98995-000"
"PCA.PE.OLIVEIRA,890 - CENTRO, Porto da Folha - SE, 49800-000",-37.2781786,-9.9157426,"PCA.PE.OLIVEIRA,890 - CENTRO, Porto da Folha - SE, 49800-000"
"RUA JOAO LIMA, 1148 - CENTRO, Porto da Folha - SE, 49800-000",-37.2774004,-9.9169354,"RUA JOAO LIMA, 1148 - CENTRO, Porto da Folha - SE, 49800-000"
"R.DEZENOVE DE NOVEMBRO,S/N - CENTRO, Porto de Moz - PA, 68330-000",-52.2399997,-1.7539694,"R.DEZENOVE DE NOVEMBRO,S/N - CENTRO, Porto de Moz - PA, 68330-000"
"RUA RUI BARBOSA, 1554 - CENTRO, Porto de Moz - PA, 68330-000",-52.3613378,-2.2004645,"RUA RUI BARBOSA, 1554 - CENTRO, Porto de Moz - PA, 68330-000"
"AV.GUILHERME MEYER,1220 - CENTRO, Porto dos Gaúchos - MT, 78560-000",-57.4084656,-11.5358371,"AV.GUILHERME MEYER,1220 - CENTRO, Porto dos Gaúchos - MT, 78560-000"
"AV.BRASILIA,623 - CENTRO, Portão - RS, 93180-000",-51.2344582,-29.690993,"AV.BRASILIA,623 - CENTRO, Portão - RS, 93180-000"
"AVENIDA PATRIA, NUM 39 - CENTRO, Portão - RS, 93180-000",-51.2328751,-29.6915452,"AVENIDA PATRIA, NUM 39 - CENTRO, Portão - RS, 93180-000"
"AVENIDA BRASILIA, Nº 454 - CENTRO, Portão - RS, 93180-000",-51.2328751,-29.6918516,"AVENIDA BRASILIA, Nº 454 - CENTRO, Portão - RS, 93180-000"
"RUA NOVO HAMBURGO, 610 - CENTRO, Portão - RS, 93180-000",-51.2329576,-29.6936572,"RUA NOVO HAMBURGO, 610 - CENTRO, Portão - RS, 93180-000"
"AV.  NOVO HAMBURGO, 620 - CENTRO, Portão - RS, 93180-000",-51.2327616,-29.6936223,"AV.  NOVO HAMBURGO, 620 - CENTRO, Portão - RS, 93180-000"
"R.DR.ANTONIO MARCOS GOUVEIA,3 - CENTRO, Posse - GO, 73900-000",-46.3708272,-14.0863866,"R.DR.ANTONIO MARCOS GOUVEIA,3 - CENTRO, Posse - GO, 73900-000"
"AVENIDA JUSCELINO KUBITSCHEK, LOTE 9A - SETOR SANTA LUZIA, Posse - GO, 73900-000",-46.366213,-14.0834579,"AVENIDA JUSCELINO KUBITSCHEK, LOTE 9A - SETOR SANTA LUZIA, Posse - GO, 73900-000"
"AV. DR. ANTONIO M. GOUVEIA, 164 - CENTRO, Posse - GO, 73900-000",-72.7698091,41.4351828,"AV. DR. ANTONIO M. GOUVEIA, 164 - CENTRO, Posse - GO, 73900-000"
"AV. PADRE TRAJANO 30 - CENTRO, Posse - GO, 73900-000",-46.3674844,-14.0930606,"AV. PADRE TRAJANO 30 - CENTRO, Posse - GO, 73900-000"
"PRACA MIGUEL CORREA DOS OUROS NUM 146 - CENTRO, Potim - SP, 12525-000",-45.2522227,-22.8436712,"PRACA MIGUEL CORREA DOS OUROS NUM 146 - CENTRO, Potim - SP, 12525-000"
"PCA.DA BANDEIRA, 140 - CENTRO, Potiraguá - BA, 45790-000",-39.8756746,-15.5952672,"PCA.DA BANDEIRA, 140 - CENTRO, Potiraguá - BA, 45790-000"
"AV.MAESTRO ANTONIO AMATO,611 - CENTRO, Potirendaba - SP, 15105-000",-49.3785431,-21.0423719,"AV.MAESTRO ANTONIO AMATO,611 - CENTRO, Potirendaba - SP, 15105-000"
"AVENIDA MAESTRO ANTONIO AMATO NUM 982 - CENTRO, Potirendaba - SP, 15105-000",-49.3749893,-21.0424775,"AVENIDA MAESTRO ANTONIO AMATO NUM 982 - CENTRO, Potirendaba - SP, 15105-000"
"RUA BARAO DO RIO BRANCO, 519 - CENTRO, Potirendaba - SP, 15105-000",-49.3792442,-21.0433775,"RUA BARAO DO RIO BRANCO, 519 - CENTRO, Potirendaba - SP, 15105-000"
"RUA CAPITAO JOSE OLIVA, 949 - CENTRO, Potirendaba - SP, 15015-000",-49.3794166,-21.0429863,"RUA CAPITAO JOSE OLIVA, 949 - CENTRO, Potirendaba - SP, 15015-000"
"AV.GETULIO VARGAS,60 - CENTRO, Poté - MG, 39827-000",-41.7888623,-17.8066976,"AV.GETULIO VARGAS,60 - CENTRO, Poté - MG, 39827-000"
"AV.DR.LISBOA,333 - CENTRO, Pouso Alegre - MG, 37550-000",-45.9355368,-22.231729,"AV.DR.LISBOA,333 - CENTRO, Pouso Alegre - MG, 37550-000"
"AV.PREF.OLAVO GOMES OLIVEIRA,1845 - JD OLIMPICO, Pouso Alegre - MG, 37550-975",-45.931749,-22.252012,"AV.PREF.OLAVO GOMES OLIVEIRA,1845 - JD OLIMPICO, Pouso Alegre - MG, 37550-975"
